transaction_id,item,total_spent,transaction_date,payment_method,location,price_per_unit,quantity,_s5_reason,_strict_reason
TXN_2889622,Juice,12.0,2023-11-01,Credit Card,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6849113,Cookie,1.0,2023-07-14,Credit Card,,1.0,,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7345414,Salad,5.0,2023-02-15,,Unknown,,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2814363,Tea,3.0,2023-07-02,,,1.5,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7140471,Cake,3.0,2023-05-25,Credit Card,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3119542,Smoothie,4.0,2023-10-31,Credit Card,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8559167,Sandwich,S5_REVIEW_REQUIRED,2023-12-09,Unknown,Takeaway,4.0,5.0,CURRENCY_FORENSIC,SCHEMA_VIOLATION
TXN_5215451,Sandwich,20.0,2023-11-02,Digital Wallet,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8365478,,12.0,2023-02-06,Cash,Takeaway,4.0,3.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_5726998,Cake,9.0,2023-08-12,Credit Card,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8276635,,16.0,2023-12-16,Digital Wallet,Takeaway,4.0,4.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_3959152,Juice,3.0,2023-05-21,,In-store,3.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7776739,Tea,3.0,2023-02-23,,Takeaway,1.5,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7569615,,6.0,2023-06-07,Cash,Takeaway,3.0,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_8703771,Cake,15.0,2023-05-12,,In-store,3.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9421441,,8.0,2023-06-20,Cash,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9065402,,5.0,2023-12-22,Cash,Takeaway,5.0,1.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_3638955,Cookie,2.0,2023-09-02,Cash,Takeaway,,2.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_2635532,,16.0,2023-01-14,Cash,Takeaway,4.0,4.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_2301505,Cake,15.0,2023-03-21,Digital Wallet,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5895177,Cake,15.0,2023-08-16,,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8751516,Tea,4.5,,Cash,Takeaway,1.5,3.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_8147357,Tea,7.5,2023-04-20,,Takeaway,1.5,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2214698,Salad,20.0,2023-10-10,Credit Card,,5.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3283097,,10.0,2023-02-28,Cash,Takeaway,2.0,5.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_2633602,,6.0,2023-02-02,Digital Wallet,In-store,3.0,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_3093219,Juice,S5_REVIEW_REQUIRED,2023-01-28,Cash,,3.0,5.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_3515730,,1.0,2023-08-14,Credit Card,,1.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3665733,Coffee,10.0,,Cash,Takeaway,2.0,5.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_4010658,Tea,7.5,2023-09-26,,,1.5,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2598728,Cake,6.0,2023-01-13,Credit Card,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3390285,Tea,3.0,2023-02-06,,Takeaway,1.5,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4884822,Cookie,1.0,2023-04-23,Credit Card,,1.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3884811,Coffee,8.0,2023-06-10,Credit Card,,2.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7050740,,3.0,2023-07-12,Cash,Takeaway,3.0,1.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_1234097,Cookie,4.0,2023-12-04,Cash,,,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5939055,Coffee,S5_REVIEW_REQUIRED,2023-10-21,Unknown,Takeaway,2.0,3.0,CURRENCY_FORENSIC,SCHEMA_VIOLATION
TXN_7809183,,4.0,2023-09-08,Digital Wallet,Takeaway,1.0,4.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_6071202,,1.0,2023-06-07,Cash,In-store,1.0,1.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_8158496,Tea,6.0,2023-06-19,Cash,,1.5,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2726848,Cake,S5_REVIEW_REQUIRED,2023-09-11,Credit Card,,3.0,5.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_8089522,Sandwich,16.0,2023-02-12,Cash,Takeaway,,4.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_3229758,Coffee,8.0,,Cash,Takeaway,2.0,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_3677592,Sandwich,8.0,2023-05-29,Cash,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8056263,Smoothie,20.0,2023-04-20,,In-store,4.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4619029,Sandwich,12.0,,Credit Card,In-store,4.0,3.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_4444463,Cake,12.0,2023-05-16,Unknown,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6908953,Tea,1.5,2023-12-08,,In-store,1.5,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4759769,Sandwich,4.0,2023-08-03,,In-store,4.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2254479,Tea,3.0,2023-08-03,,Takeaway,1.5,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6857943,Cake,15.0,2023-01-08,,Takeaway,3.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4796350,,12.0,,,Takeaway,4.0,,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_7438831,Coffee,10.0,2023-12-24,Unknown,,,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3656762,Sandwich,8.0,2023-07-31,,Takeaway,4.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3580786,Tea,1.5,2023-03-28,Unknown,In-store,,1.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_4355728,,12.0,2023-03-06,Credit Card,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1325631,Cake,12.0,2023-02-11,Credit Card,In-store,,4.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_1751164,Salad,10.0,2023-09-11,Cash,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8763180,Smoothie,,2023-04-16,,Takeaway,4.0,1.0,MISSING_PAYMENT,SCHEMA_VIOLATION
TXN_3219175,Sandwich,20.0,2023-02-23,,Unknown,4.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6234872,Smoothie,S5_REVIEW_REQUIRED,2023-12-23,,Unknown,4.0,1.0,MISSING_PAYMENT,SCHEMA_VIOLATION
TXN_9940220,Juice,6.0,2023-03-05,,Takeaway,3.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8805984,Juice,6.0,,Credit Card,Takeaway,3.0,2.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_2130483,Tea,6.0,2023-11-25,Cash,,1.5,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1972584,Sandwich,20.0,2023-07-10,Digital Wallet,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3150792,Coffee,,2023-07-02,Cash,,2.0,5.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_2980008,Cake,9.0,2023-11-17,Digital Wallet,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5511805,Juice,S5_REVIEW_REQUIRED,2023-06-03,,Takeaway,3.0,1.0,MISSING_PAYMENT,SCHEMA_VIOLATION
TXN_7292548,Cookie,4.0,2023-03-24,Digital Wallet,,1.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2169664,Smoothie,4.0,2023-07-23,Cash,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7817014,Cookie,1.0,,Digital Wallet,Takeaway,1.0,1.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_2873990,Sandwich,8.0,2023-03-12,,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3088796,Sandwich,16.0,2023-08-16,Credit Card,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3414935,Coffee,8.0,2023-08-03,,In-store,2.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2696664,Cookie,5.0,2023-01-07,,In-store,1.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7661609,,3.0,2023-11-29,,In-store,3.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1664665,,9.0,2023-05-21,Credit Card,In-store,3.0,3.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_5081978,Cake,3.0,2023-10-19,,In-store,3.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7314409,Smoothie,20.0,2023-08-06,Credit Card,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4573576,,6.0,2023-07-05,Cash,In-store,3.0,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_5645919,Coffee,6.0,2023-01-17,Credit Card,,,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8818168,Juice,12.0,2023-07-20,Digital Wallet,,,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4369043,Juice,6.0,2023-03-25,Cash,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4769307,Tea,7.5,2023-12-24,Digital Wallet,,1.5,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7270652,Sandwich,4.0,2023-05-14,,Takeaway,4.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4991815,Cake,15.0,2023-11-06,Cash,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8199829,Cake,6.0,2023-07-29,Credit Card,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9166449,,4.0,2023-07-31,,Takeaway,1.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2640701,Salad,15.0,2023-05-07,,Takeaway,5.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8101633,Sandwich,8.0,2023-08-10,,In-store,4.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8278833,Cake,9.0,2023-02-26,,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8778598,Sandwich,12.0,2023-09-02,Cash,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7550103,Cake,15.0,2023-01-19,,Takeaway,3.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3664656,Cookie,5.0,2023-08-13,,Takeaway,1.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7296560,Juice,6.0,2023-10-20,,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1485417,Cookie,3.0,,Cash,In-store,1.0,3.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_7752124,,12.0,2023-12-09,Credit Card,Unknown,4.0,3.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_9762324,Cake,6.0,,Cash,In-store,3.0,2.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_1628509,Smoothie,20.0,,,Takeaway,4.0,5.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_8259257,Tea,3.0,2023-12-13,,In-store,1.5,,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2239041,,6.0,2023-10-24,,In-store,1.5,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8267034,Juice,6.0,2023-06-20,,Takeaway,3.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1959334,Coffee,6.0,2023-06-29,,,2.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6842808,Tea,3.0,2023-10-22,,Unknown,1.5,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5531712,,3.0,2023-01-09,Cash,Unknown,1.5,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_2148838,Sandwich,8.0,2023-08-05,Credit Card,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5898743,Juice,S5_REVIEW_REQUIRED,,,Takeaway,3.0,4.0,MISSING_DATE,SCHEMA_VIOLATION
TXN_8957369,Salad,20.0,2023-10-18,Digital Wallet,,5.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9340653,Smoothie,4.0,2023-10-19,Digital Wallet,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7098730,Cake,6.0,2023-11-10,Digital Wallet,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8171171,Coffee,2.0,2023-05-13,,Takeaway,2.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3791639,,12.0,,Digital Wallet,,3.0,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_4546375,,5.0,2023-02-20,Credit Card,,5.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6727029,Tea,3.0,2023-07-07,,Takeaway,1.5,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8518516,Sandwich,16.0,2023-08-16,,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4075863,Smoothie,S5_REVIEW_REQUIRED,2023-05-21,Cash,Takeaway,4.0,3.0,CURRENCY_FORENSIC,SCHEMA_VIOLATION
TXN_4621665,Smoothie,20.0,2023-01-17,,,,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6669417,Salad,25.0,2023-01-03,,Takeaway,5.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7837381,Sandwich,20.0,2023-07-17,,Takeaway,4.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1725926,Juice,15.0,2023-12-23,Credit Card,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3403173,Salad,5.0,2023-06-24,,Unknown,5.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4186681,,6.0,2023-05-24,Digital Wallet,,,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4152036,,6.0,,Cash,,3.0,,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_4059912,,12.0,2023-04-21,,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9956154,Cake,12.0,2023-05-11,,In-store,3.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7110444,,20.0,2023-12-07,Cash,,5.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6250692,Sandwich,4.0,2023-09-01,Unknown,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9113574,Coffee,8.0,2023-01-04,,In-store,2.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3213035,Smoothie,16.0,2023-05-21,,In-store,4.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3789752,Juice,9.0,2023-12-16,Digital Wallet,Takeaway,,3.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_6209258,Juice,3.0,2023-03-06,Credit Card,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8594004,Cookie,4.0,2023-02-25,Credit Card,,1.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2865033,Coffee,,2023-08-03,Cash,,2.0,2.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_5547519,Salad,20.0,2023-05-13,,In-store,5.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2392263,Salad,25.0,2023-02-08,,Takeaway,5.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3810451,Juice,12.0,,,Unknown,3.0,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_9470612,Cake,9.0,2023-04-30,,Takeaway,3.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7507962,Smoothie,16.0,2023-06-22,Unknown,,,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1109715,Cake,3.0,2023-07-15,Unknown,In-store,,1.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_8320245,Tea,4.5,2023-04-09,,Takeaway,1.5,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4498526,Smoothie,12.0,2023-06-20,Credit Card,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2744907,Salad,10.0,,Digital Wallet,,5.0,2.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_5209585,Tea,3.0,2023-08-12,,Takeaway,1.5,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7596587,Tea,4.5,2023-02-08,Credit Card,,1.5,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1353479,Smoothie,16.0,2023-09-20,Cash,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6054137,Juice,9.0,2023-05-09,,In-store,3.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5448157,,3.0,2023-01-11,Credit Card,Unknown,1.0,3.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_8298311,Tea,3.0,,Digital Wallet,In-store,1.5,2.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_6744866,Tea,6.0,,,Takeaway,1.5,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_6569656,,5.0,2023-02-28,Cash,,1.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2156206,Smoothie,8.0,2023-02-04,,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3142258,Salad,S5_REVIEW_REQUIRED,2023-11-03,,Takeaway,5.0,4.0,MISSING_PAYMENT,SCHEMA_VIOLATION
TXN_5897205,Cookie,1.0,2023-06-10,,In-store,1.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8608765,Salad,20.0,2023-09-02,Credit Card,,5.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8764825,Smoothie,12.0,,Cash,,4.0,3.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_7353972,,12.0,2023-02-02,Cash,In-store,3.0,4.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_9410981,Cookie,2.0,2023-02-07,,Takeaway,1.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9349962,,16.0,,,In-store,4.0,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_2237115,Coffee,2.0,2023-01-13,,Takeaway,2.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6836137,Cake,12.0,2023-08-30,,In-store,3.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6352917,Salad,S5_REVIEW_REQUIRED,2023-05-05,Cash,Unknown,5.0,5.0,CURRENCY_FORENSIC,SCHEMA_VIOLATION
TXN_9564123,Cake,12.0,2023-03-23,Credit Card,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3946544,Cake,15.0,,Credit Card,,3.0,5.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_6868049,Juice,15.0,,Digital Wallet,,3.0,5.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_9759896,Tea,6.0,2023-12-02,,Unknown,1.5,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7560807,Salad,10.0,2023-04-16,Credit Card,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2681833,,3.0,2023-10-05,Digital Wallet,In-store,1.0,3.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_3179966,Tea,3.0,2023-05-27,Digital Wallet,,1.5,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9289174,Cake,12.0,2023-12-30,Digital Wallet,In-store,,,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_3629351,Cake,3.0,2023-07-21,Digital Wallet,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3142836,Cake,6.0,2023-11-01,Cash,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7228816,Salad,5.0,2023-04-21,,In-store,,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6904590,Coffee,8.0,2023-02-19,Credit Card,,2.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8664315,Salad,10.0,2023-08-14,Cash,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1503602,Tea,7.5,2023-12-16,Digital Wallet,,1.5,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2962976,Juice,S5_REVIEW_REQUIRED,2023-03-17,,,3.0,,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_8716752,Juice,3.0,2023-12-05,,In-store,3.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4266787,Juice,12.0,2023-01-12,Credit Card,Takeaway,,4.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_8255965,Juice,6.0,2023-11-16,,In-store,3.0,,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9203920,,12.0,2023-11-01,,Takeaway,3.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8964812,Salad,20.0,2023-10-14,Digital Wallet,,,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6721531,Tea,6.0,2023-03-06,,In-store,1.5,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9265319,Salad,15.0,2023-11-15,Cash,,5.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9265313,Cake,9.0,2023-10-01,,In-store,3.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2132186,Salad,5.0,2023-02-01,Credit Card,,5.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3130548,Cookie,4.0,2023-08-21,,Takeaway,1.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9356512,Salad,15.0,2023-06-06,Credit Card,,5.0,,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6362093,,6.0,2023-03-19,,,2.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4876440,Cookie,3.0,2023-07-01,,Takeaway,1.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9323513,Cake,9.0,2023-05-04,,Takeaway,3.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1775884,Juice,12.0,2023-10-08,Cash,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8032010,Tea,1.5,2023-06-14,Cash,,1.5,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7806146,Cake,9.0,2023-01-30,Digital Wallet,In-store,,3.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_4663299,,16.0,2023-12-26,Digital Wallet,In-store,4.0,4.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_1079239,Smoothie,4.0,2023-02-08,,Takeaway,,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7187207,Coffee,10.0,2023-02-18,Cash,,2.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4679409,,2.0,2023-03-25,,In-store,2.0,,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5637677,,6.0,2023-08-24,Digital Wallet,Takeaway,3.0,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_7444541,Salad,10.0,2023-11-29,Cash,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6046604,Cookie,5.0,2023-06-29,Credit Card,,1.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7688650,Tea,3.0,2023-10-26,,,1.5,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2977414,Cake,S5_REVIEW_REQUIRED,2023-06-09,Unknown,,3.0,4.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_8938144,Coffee,4.0,2023-01-27,Credit Card,,2.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6434414,,,2023-03-10,Digital Wallet,Takeaway,2.0,1.0,MISSING_ITEM,SCHEMA_VIOLATION
TXN_1279428,Salad,5.0,2023-03-02,Digital Wallet,,5.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5051924,Tea,7.5,2023-05-23,,,1.5,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9033890,Salad,5.0,2023-08-05,,Takeaway,5.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1777959,Tea,7.5,2023-10-18,,Takeaway,1.5,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3574059,Cake,3.0,2023-01-18,,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8386792,Coffee,6.0,2023-10-05,,In-store,2.0,,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8699110,Salad,15.0,2023-10-11,,Takeaway,5.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7188412,Sandwich,4.0,2023-08-08,,Takeaway,4.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6178152,,7.5,2023-12-26,,Unknown,1.5,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3477767,Cookie,3.0,,Digital Wallet,,,3.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_9989415,Smoothie,20.0,2023-05-26,Credit Card,Takeaway,,5.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
